KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
482866912,0,,,43,24,19,4,3,1,39,21,18,13,6,7,39,21,18,39,21,18,26,15,11,12,8,4,4,4,0,0,0,0,0,0,0,21,21,5,12,3,0,1,0,0,16,16,0,1,17,0,4,10
482866914,0,,,24,12,12,2,1,1,22,11,11,10,5,5,21,11,10,21,11,10,12,6,6,6,2,4,2,1,1,1,0,1,0,0,0,13,13,6,5,1,0,1,0,0,7,6,1,0,9,0,5,2
482867821,0,,,32,17,15,1,1,0,31,16,15,9,3,6,31,16,15,31,16,15,22,13,9,11,8,3,1,1,0,0,0,0,0,0,0,22,22,15,4,3,0,0,0,0,7,6,1,1,19,0,13,2
482874393,0,,,20,9,11,1,0,1,19,9,10,11,5,6,19,9,10,19,9,10,8,4,4,3,1,2,2,0,2,0,0,0,0,0,0,12,12,6,4,2,0,0,0,0,6,6,0,0,6,0,4,1
482874482,0,,,17,10,7,1,1,0,16,9,7,12,7,5,16,9,7,16,9,7,4,2,2,3,1,2,1,0,1,0,0,0,0,0,0,9,9,3,4,2,0,0,0,0,6,5,1,0,4,1,2,0
482874484,0,,,8,4,4,0,0,0,8,4,4,4,3,1,8,4,4,8,4,4,4,1,3,1,0,1,1,0,1,0,0,0,0,0,0,4,4,2,1,0,1,0,0,0,2,2,0,0,3,0,2,0
482874491,1,,482874492,62,27,35,3,1,2,64,28,36,10,6,4,64,28,36,63,27,36,54,22,32,35,10,25,23,6,17,2,1,1,0,0,0,10,9,3,5,1,2,1,0,0,9,9,0,0,10,0,3,5
482874492,2,482874491,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482874593,0,,,31,17,14,0,0,0,31,17,14,11,6,5,31,17,14,31,17,14,20,11,9,10,5,5,5,2,3,0,0,0,0,0,0,18,18,8,8,1,1,0,0,0,10,10,0,0,13,0,5,5
482874691,0,,,165,80,85,19,10,9,146,70,76,57,30,27,145,70,75,144,70,74,89,40,49,41,20,21,7,4,3,0,0,0,2,1,1,86,86,38,34,6,3,2,2,1,48,43,5,4,63,0,28,22
482874692,0,,,21,11,10,0,0,0,21,11,10,7,4,3,21,11,10,21,11,10,14,7,7,5,2,3,2,1,1,0,0,0,0,0,0,11,11,3,6,2,0,0,0,0,8,8,0,0,9,0,2,5
482874693,0,,,72,37,35,10,5,5,62,32,30,29,15,14,62,32,30,62,32,30,33,17,16,9,3,6,2,1,1,0,0,0,1,0,1,41,41,21,14,3,1,2,0,0,19,19,0,2,24,0,13,7
482874791,0,,,19,9,10,0,0,0,19,9,10,8,4,4,19,9,10,19,9,10,11,5,6,3,1,2,1,0,1,0,0,0,0,0,0,11,11,4,6,1,0,0,0,0,7,6,1,0,7,0,3,2
482874792,0,,,15,7,8,0,0,0,15,7,8,6,3,3,15,7,8,15,7,8,9,4,5,4,1,3,2,1,1,0,0,0,0,0,0,8,8,3,3,2,0,0,0,0,5,5,0,0,7,0,3,1
